ICAO  Decription            FRQ      Phone no.          Name
EDDK  LANGEN RADAR          126.320  0169686875126320  Koln Bonn           
EDDK  ATIS                  119.020  0169686875119020  Koln Bonn           
EDDK  GND                   121.720  0169686875121720  Koln Bonn           
EDDL  CLNC DEL              121.770  0169686876121770  Duesseldorf         
EDDL  ATIS                  123.770  0169686876123770  Duesseldorf         
EDDL  GND                   121.900  0169686876121900  Duesseldorf         
EDDL  TWR                   118.300  0169686876118300  Duesseldorf         
EDDL  DIR                   119.400  0169686876119400  Duesseldorf         
EDDM  TWR                   120.500  0169686877120500  Muenchen Franz Josef Strauss
EDDM  GND                   121.970  0169686877121970  Muenchen Franz Josef Strauss
EDDM  DIRECTOR              118.820  0169686877118820  Muenchen Franz Josef Strauss
EDDM  GND                   121.820  0169686877121820  Muenchen Franz Josef Strauss
EDDM  ARR                   128.020  0169686877128020  Muenchen Franz Josef Strauss
EDDM  CLNC DEL              121.720  0169686877121720  Muenchen Franz Josef Strauss
EDDM  TWR                   119.400  0169686877119400  Muenchen Franz Josef Strauss
EDDM  LCL RADAR             131.220  0169686877131220  Muenchen Franz Josef Strauss
EDDM  ATIS                  123.120  0169686877123120  Muenchen Franz Josef Strauss
EDDM  GND                   121.920  0169686877121920  Muenchen Franz Josef Strauss
EDDM  TWR                   118.700  0169686877118700  Muenchen Franz Josef Strauss
EDDM  ARR                   120.770  0169686877120770  Muenchen Franz Josef Strauss
EDDN  ATIS                  123.070  0169686878123070  Nurnberg            
EDDN  MUNCHEN RADAR         118.970  0169686878118970  Nurnberg            
EDDN  MUNCHEN INFO          125.800  0169686878125800  Nurnberg            
EDDN  LANGEN INFO           127.970  0169686878127970  Nurnberg            
EDDN  MUNCHEN INFO          120.650  0169686878120650  Nurnberg            
EDDN  GND                   118.100  0169686878118100  Nurnberg            
EDDN  DIR                   119.470  0169686878119470  Nurnberg            
EDDN  TWR                   118.300  0169686878118300  Nurnberg            
EDDP  LEIPZIG GND           121.800  0169686880121800  Leipzig-Halle       
EDDP  LEIPZIG TWR           121.100  0169686880121100  Leipzig-Halle       
EDDP  LEIPZIG APP           119.700  0169686880119700  Leipzig-Halle       
EDDP  LEIPZIG APP           124.170  0169686880124170  Leipzig-Halle       
EDDP  EDDP ATIS             120.520  0169686880120520  Leipzig-Halle       
EDDR  ATIS                  125.300  0169686882125300  Saarbrucken         
EDDR  LANGEN INFO           123.520  0169686882123520  Saarbrucken         
EDDR  TWR                   118.550  0169686882118550  Saarbrucken         
EDDR  TWR                   118.350  0169686882118350  Saarbrucken         
EDDR  LANGEN RADAR          129.670  0169686882129670  Saarbrucken         
EDDS  DIR                   119.850  0169686883119850  Stuttgart           
EDDS  LANGEN RADAR          119.200  0169686883119200  Stuttgart           
EDDS  LANGEN RADAR          125.050  0169686883125050  Stuttgart           
EDDS  TWR                   118.800  0169686883118800  Stuttgart           
EDDS  ATIS                  126.120  0169686883126120  Stuttgart           
EDDS  TWR                   119.050  0169686883119050  Stuttgart           
EDDS  GND                   118.600  0169686883118600  Stuttgart           
EDDS  CLNC DEL              121.900  0169686883121900  Stuttgart           
EDDT  BERLIN DEP            120.620  0169686884120620  Berlin Tegel        
EDDT  BERLIN DIRECTOR       121.120  0169686884121120  Berlin Tegel        
EDDT  TWR                   124.520  0169686884124520  Berlin Tegel        
EDDT  GND                   121.750  0169686884121750  Berlin Tegel        
EDDT  BERLIN ARR            126.420  0169686884126420  Berlin Tegel        
EDDT  GND                   121.920  0169686884121920  Berlin Tegel        
EDDT  BERLIN DIRECTOR       136.100  0169686884136100  Berlin Tegel        
EDDT  TWR                   118.700  0169686884118700  Berlin Tegel        
EDDT  ATIS                  125.900  0169686884125900  Berlin Tegel        
EDDT  BERLIN DEP            119.500  0169686884119500  Berlin Tegel        
EDDT  BERLIN INFO           132.650  0169686884132650  Berlin Tegel        
EDDT  BERLIN ARR            119.620  0169686884119620  Berlin Tegel        
EDDV  HANNOVER GND          121.950  0169686886121950  Hannover            
EDDV  HANNOVER TWR          120.170  0169686886120170  Hannover            
EDDV  HANNOVER TWR          120.220  0169686886120220  Hannover            
EDDV  EDDV ATIS             132.120  0169686886132120  Hannover            
EDDW  TWR                   118.500  0169686887118500  Bremen              
EDDW  RADAR                 124.800  0169686887124800  Bremen              
EDDW  INFO                  125.100  0169686887125100  Bremen              
EDDW  RADAR                 136.270  0169686887136270  Bremen              
EDDW  ATIS                  117.450  0169686887117450  Bremen              
EDDW  TWR                   134.820  0169686887134820  Bremen              
EDDW  GND                   121.750  0169686887121750  Bremen              
EDFE  LANGEN INFO           118.770  0169687069118770  Egelsbach           
EDFE  LANGEN INFO           119.150  0169687069119150  Egelsbach           
EDFH  GND                   121.970  0169687072121970  Frankfurt Hahn      
EDFH  ATIS                  136.350  0169687072136350  Frankfurt Hahn      
EDFH  TWR                   120.900  0169687072120900  Frankfurt Hahn      
EDFH  TWR                   119.650  0169687072119650  Frankfurt Hahn      
EDFH  LANGEN INFO           123.520  0169687072123520  Frankfurt Hahn      
EDFH  LANGEN RADAR          125.600  0169687072125600  Frankfurt Hahn      
EDFM  TWR                   118.400  0169687077118400  Mannheim City       
EDFM  ATIS                  136.550  0169687077136550  Mannheim City       
EDFN  MARBURG INF           123.000  0169687078123000  Marburg Schoenstadt 
EDFU  Mainbullau INFO       122.370  0169687085122370  Mainbullau          
EDGS  LANGEN RADAR          124.900  0169687183124900  Siegerland          
EDGS  INFO                  120.370  0169687183120370  Siegerland          
EDGS  ATIS                  128.620  0169687183128620  Siegerland          
EDHI  ATIS                  123.120  0169687273123120  Hamburg Finkenwerder
EDHI  FINKENWERDER TWR      123.250  0169687273123250  Hamburg Finkenwerder
EDHI  BREMEN RADAR          134.250  0169687273134250  Hamburg Finkenwerder
EDHI  TWR                   121.270  0169687273121270  Hamburg Finkenwerder
EDHI  BREMEN INFO           125.100  0169687273125100  Hamburg Finkenwerder
EDHI  BREMEN RADAR          124.220  0169687273124220  Hamburg Finkenwerder
EDHK  BREMEN INFO           125.100  0169687275125100  Kiel Holtenau       
EDHK  GND                   125.600  0169687275125600  Kiel Holtenau       
EDHK  TWR                   119.970  0169687275119970  Kiel Holtenau       
EDHK  BREMEN RADAR          136.220  0169687275136220  Kiel Holtenau       
EDHL  GND                   121.770  0169687276121770  Lubeck Blankensee   
EDHL  TWR                   128.700  0169687276128700  Lubeck Blankensee   
EDHL  BREMEN INFO           125.100  0169687276125100  Lubeck Blankensee   
EDHL  BREMEN RADAR          124.220  0169687276124220  Lubeck Blankensee   
EDHL  ATIS                  119.920  0169687276119920  Lubeck Blankensee   
EDLK  INFO                  122.850  0169687675122850  Krefeld Egelsberg   
EDLN  GND                   121.920  0169687678121920  Monchengladbach     
EDLN  TOWER                 118.120  0169687678118120  Monchengladbach     
EDLN  LANGEN RADAR          133.770  0169687678133770  Monchengladbach     
EDLP  LANGEN RADAR          125.220  0169687680125220  Paderborn Lippstadt 
EDLP  GND                   121.920  0169687680121920  Paderborn Lippstadt 
EDLP  TWR                   133.370  0169687680133370  Paderborn Lippstadt 
EDLP  ATIS                  125.720  0169687680125720  Paderborn Lippstadt 
EDMA  MUNCHEN RADAR         128.250  0169687765128250  Augsburg            
EDMA  TWR                   124.970  0169687765124970  Augsburg            
EDMA  ATIS                  124.570  0169687765124570  Augsburg            
EDMO  TWR                   119.550  0169687779119550  Oberpfaffenhofen    
EDMO  MUNCHEN INFO          126.950  0169687779126950  Oberpfaffenhofen    
EDMO  MUNCHEN RADAR         127.950  0169687779127950  Oberpfaffenhofen    
EDMO  TWR                   122.100  0169687779122100  Oberpfaffenhofen    
EDMO  MUNCHEN ARR           120.770  0169687779120770  Oberpfaffenhofen    
EDNY  ATIS                  129.600  0169687889129600  Friedrichshafen     
EDNY  TWR                   120.070  0169687889120070  Friedrichshafen     
EDNY  TWR                   124.350  0169687889124350  Friedrichshafen     
EDNY  ZURICH ARR            119.920  0169687889119920  Friedrichshafen     
EDOP  BERLIN RADAR          126.170  0169687980126170  Schwerin Parchim    
EDOP  PARCHIM TWR           128.900  0169687980128900  Schwerin Parchim    
EDOP  BERLIN INFO           132.650  0169687980132650  Schwerin Parchim    
EDQD  MUENCHEN RADAR        118.970  0169688168118970  Bayreuth            
EDQD  MUNCHEN INFO          125.800  0169688168125800  Bayreuth            
EDQM  MUNCHEN RADAR         118.970  0169688177118970  Hof Plauen          
EDQM  MUNCHEN INFO          125.800  0169688177125800  Hof Plauen          
EDQM  TWR                   124.350  0169688177124350  Hof Plauen          
EDRK  LANGEN INFO           123.520  0169688275123520  Koblenz Winningen   
EDSB  BADEN TWR             125.870  0169688366125870  Karlsruhe Baden Baden
EDSB  STRASSBOURG RADAR     119.450  0169688366119450  Karlsruhe Baden Baden
EDSB  BADEN ATIS            121.270  0169688366121270  Karlsruhe Baden Baden
EDSB  BADEN GND             121.820  0169688366121820  Karlsruhe Baden Baden
EDVE  TWR                   119.350  0169688669119350  Braunschweig        
EDVE  BREMEN INFO           119.820  0169688669119820  Braunschweig        
EDVK  BREMEN RADAR          123.920  0169688675123920  Kassel Calden       
EDVK  TWR                   118.100  0169688675118100  Kassel Calden       
EDXW  SYLT TWR              119.750  0169688887119750  Westerland Sylt     
EDXW  BREMEN RADAR          136.220  0169688887136220  Westerland Sylt     
EFET  ATIS                  134.820  0169706984134820  Enontekio           
EFET  AFIS                  119.700  0169706984119700  Enontekio           
EFET  AFIS                  122.450  0169706984122450  Enontekio           
EFHA  TWR                   128.900  0169707265128900  Halli               
EFHA  APP                   119.700  0169707265119700  Halli               
EFHA  ATIS                  115.200  0169707265115200  Halli               
EFHA  APP                   124.550  0169707265124550  Halli               
EFHF  MALMI ATIS            122.700  0169707270122700  Helsinki Malmi      
EFHF  MALMI TWR             119.700  0169707270119700  Helsinki Malmi      
EFHF  MALMI TWR             131.250  0169707270131250  Helsinki Malmi      
EFHF  MALMI GND             121.600  0169707270121600  Helsinki Malmi      
EFHK  ATIS                  135.070  0169707275135070  Helsinki Vantaa     
EFHK  CLNC DEL              118.120  0169707275118120  Helsinki Vantaa     
EFHK  GND                   121.800  0169707275121800  Helsinki Vantaa     
EFHK  TWR                   119.700  0169707275119700  Helsinki Vantaa     
EFHK  APP                   129.850  0169707275129850  Helsinki Vantaa     
EFIV  ATIS                  123.200  0169707386123200  Ivalo               
EFIV  TWR                   119.700  0169707386119700  Ivalo               
EFJO  TWR                   120.900  0169707479120900  Joensuu             
EFJO  TWR                   119.700  0169707479119700  Joensuu             
EFJO  ATIS                  115.700  0169707479115700  Joensuu             
EFJY  TWR                   118.000  0169707489118000  Jyvaskyla           
EFJY  APP                   119.700  0169707489119700  Jyvaskyla           
EFJY  ATIS                  134.150  0169707489134150  Jyvaskyla           
EFJY  APP                   127.000  0169707489127000  Jyvaskyla           
EFKA  TWR                   122.800  0169707565122800  Kauhava             
EFKA  APP                   130.100  0169707565130100  Kauhava             
EFKA  ATIS                  112.400  0169707565112400  Kauhava             
EFKA  ARRIVAL               128.150  0169707565128150  Kauhava             
EFKA  ARRIVAL               119.700  0169707565119700  Kauhava             
EFKA  APP                   126.600  0169707565126600  Kauhava             
EFKE  ATIS                  123.150  0169707569123150  Kemi Tornio         
EFKE  TWR                   119.700  0169707569119700  Kemi Tornio         
EFKE  TWR                   119.400  0169707569119400  Kemi Tornio         
EFKK  TWR                   120.100  0169707575120100  Kruunupyy           
